year,state,state_name,ICPSRCode,region,fips,prop_evangelicals,prop_hispanic,income_percapita,prop_union,prop_urban,prop_black
2007,AR,Arkansas,42,South,5,0.3983755,0.0200671703146566,35642.51362186,0.054,0.5504321,0.146312756222017
2008,AR,Arkansas,42,South,5,0.3986658,0.0210106136792018,35705.073207744,0.06,0.5541558,0.14699506617622
2009,AR,Arkansas,42,South,5,0.3989561,0.0219574865622639,34943.20649391,0.043,0.5578795,0.147679856400792
2010,AR,Arkansas,42,South,5,0.3992465,0.0229078076978984,34772.768671457,0.041,0.5616032,0.148367140444435
2011,AR,Arkansas,42,South,5,0.3992465,0.0242664970534239,35784.520850277,0.043,0.5616032,0.149517878509139
2012,AR,Arkansas,42,South,5,0.3992465,0.025643261522679,37464.323740344,0.032,0.5616032,0.150683925239733
2013,AR,Arkansas,42,South,5,0.3992465,0.0270384642101362,37165.631393661,0.036,0.5616032,0.151865588166513
2014,AR,Arkansas,42,South,5,0.3992465,0.0284524780115332,37826.846327232,0.048,0.5616032,0.153063183112456
2015,AR,Arkansas,42,South,5,0.3992465,0.0298856859461442,39107,0.052,0.5616032,0.154277034474642
1930,AZ,Arizona,61,West,4,0.0742057,0.136751983857234,7351.78479014,,0.3440434,0.0453872188790223
1931,AZ,Arizona,61,West,4,0.0763297,0.136751983857234,6705.0861824,,0.3444867,0.0453872188790223
1932,AZ,Arizona,61,West,4,0.0784536,0.136751983857234,5553.46401495,,0.3449301,0.0453872188790223
1933,AZ,Arizona,61,West,4,0.0805776,0.136751983857234,5633.71176828,,0.3453735,0.0453872188790223
1934,AZ,Arizona,61,West,4,0.0827016,0.136751983857234,6402.99656684,,0.3458169,0.0453872188790223
1935,AZ,Arizona,61,West,4,0.0848255,0.136751983857234,7197.0125552,,0.3462602,0.0453872188790223
1936,AZ,Arizona,61,West,4,0.0869495,0.136751983857234,7877.83122126,,0.3467036,0.0453872188790223
1937,AZ,Arizona,61,West,4,0.0890735,0.136751983857234,8312.05451445,,0.347147,0.0453872188790223
1938,AZ,Arizona,61,West,4,0.0911974,0.136751983857234,8051.85411249,,0.3475903,0.0453872188790223
1939,AZ,Arizona,61,West,4,0.0933214,0.136751983857234,8372.32712043,,0.3480337,0.0453872188790223
1940,AZ,Arizona,61,West,4,0.0954454,0.136751983857234,8566.47156926,,0.348477,0.0453872188790223
1941,AZ,Arizona,61,West,4,0.0975693,0.13188807942073,10464.21993056,,0.3691266,0.0435276477107702
1942,AZ,Arizona,61,West,4,0.0996933,0.127465240916721,13857.49699825,,0.3897761,0.0418367051621943
1943,AZ,Arizona,61,West,4,0.1018173,0.123426075813428,14316.9228279,,0.4104256,0.0402924488825021
1944,AZ,Arizona,61,West,4,0.1039412,0.11972273504069,14490.3575,,0.4310751,0.0388765851834723
1945,AZ,Arizona,61,West,4,0.1060652,0.116315008504731,15129.58516539,,0.4517246,0.0375737409153989
1946,AZ,Arizona,61,West,4,0.1081892,0.113168859167977,13759.1407194,,0.4723742,0.0363709030155142
1947,AZ,Arizona,61,West,4,0.1103132,0.110255282223952,12743.64945898,,0.4930237,0.0352569823469807
1948,AZ,Arizona,61,West,4,0.1124371,0.107549408253485,13227.71224005,,0.5136732,0.0342224708169762
1949,AZ,Arizona,61,West,4,0.1145611,0.105029791582116,13264.985042028,,0.5343227,0.0332591693010251
1950,AZ,Arizona,61,West,4,0.1166851,0.102677840704488,13748.95294542,,0.5549723,0.0323599698824762
1951,AZ,Arizona,61,West,4,0.118019,0.111078157972103,15205.552154616,,0.5740139,0.0319629987423228
1952,AZ,Arizona,61,West,4,0.119353,0.118791679211563,15822.002754984,,0.5930555,0.0315984833051701
1953,AZ,Arizona,61,West,4,0.120687,0.125899323477716,15703.485881031,,0.6120972,0.0312625996047988
1954,AZ,Arizona,61,West,4,0.1220209,0.132469778243459,15489.809888136,,0.6311388,0.0309521016989949
1955,AZ,Arizona,61,West,4,0.1233549,0.138561726373876,16122.46234993,,0.6501805,0.030664216430136
1956,AZ,Arizona,61,West,4,0.1246889,0.144225603643287,16791.608786538,,0.6692221,0.0303965603707637
1957,AZ,Arizona,61,West,4,0.1260228,0.149504998334218,16641.798611559,,0.6882637,0.0301470736831765
1958,AZ,Arizona,61,West,4,0.1273568,0.154437775165001,16213.931107629,,0.7073054,0.0299139670063386
1959,AZ,Arizona,61,West,4,0.1286907,0.159056984879629,16794.812851518,,0.726347,0.029695678471679
1960,AZ,Arizona,61,West,4,0.1300247,0.163391605718509,17175.725168745,0.176,0.7453886,0.0294908386636426
1961,AZ,Arizona,61,West,4,0.1313587,0.157110780682161,17391.815987598,0.176,0.7502046,0.0291620414623976
1962,AZ,Arizona,61,West,4,0.1326926,0.151102370211881,17721.337284514,0.176,0.7550204,0.0288475049906559
1963,AZ,Arizona,61,West,4,0.1340266,0.145349027575073,17791.766307715,0.176,0.7598364,0.0285463211579844
1964,AZ,Arizona,61,West,4,0.1353606,0.139834848227407,18410.868902216,0.176,0.7646523,0.0282576573715895
1965,AZ,Arizona,61,West,4,0.1366946,0.134545222987119,18893.640856266,0.173,0.7694682,0.0279807488500853
1966,AZ,Arizona,61,West,4,0.1380285,0.129466708788927,19656.317252622,0.169,0.7742841,0.0277148918575429
1967,AZ,Arizona,61,West,4,0.1393625,0.124586914609973,20345.141885455,0.174,0.7791001,0.027459437731786
1968,AZ,Arizona,61,West,4,0.1406965,0.119894400529799,21924.072498927,0.179,0.783916,0.0272137876002451
1969,AZ,Arizona,61,West,4,0.1420304,0.115378588193354,23462.745531939,0.173,0.7887319,0.0269773876927524
1970,AZ,Arizona,61,West,4,0.1433644,0.111029681201905,24434.742268,0.167,0.7935478,0.0267497251740564
1971,AZ,Arizona,61,West,4,0.1430424,0.111873175344622,25328.63150644,0.162,0.7980763,0.026556424967746
1972,AZ,Arizona,61,West,4,0.1427204,0.112652119110966,26542.501842598,0.157,0.8026048,0.0263779175150998
1973,AZ,Arizona,61,West,4,0.1423984,0.113373649227941,27278.30788431,0.161,0.8071333,0.0262125673207032
1974,AZ,Arizona,61,West,4,0.1420764,0.114043887762141,26461.289412736,0.145,0.8116618,0.0260589714148435
1975,AZ,Arizona,61,West,4,0.1417544,0.114668116253897,25362.581207622,0.122,0.8161903,0.025915919447876
1976,AZ,Arizona,61,West,4,0.1414324,0.115250915179989,26009.387488476,0.137,0.8207188,0.0257823617301091
1977,AZ,Arizona,61,West,4,0.1411105,0.115796276540129,26552.944107813,0.156,0.8252473,0.025657383430806
1978,AZ,Arizona,61,West,4,0.1407885,0.116307695421802,28063.97607092,0.147,0.8297758,0.025540183594634
1979,AZ,Arizona,61,West,4,0.1404665,0.116788244984503,28317.98151778,0.144,0.8343043,0.0254300579578237
1980,AZ,Arizona,61,West,4,0.1401445,0.117240638263579,27697.047245987,0.161,0.7935478,0.0253263847848278
1981,AZ,Arizona,61,West,4,0.1410362,0.11826008724126,27946.62493091,0.108,0.7980763,0.0254377976208781
1982,AZ,Arizona,61,West,4,0.1419279,0.119236027384889,27098.534310595,0.112,0.8026048,0.0255444554935107
1983,AZ,Arizona,61,West,4,0.1428196,0.120171185854189,28077.947620245,0.116,0.8071333,0.0256466564466748
1984,AZ,Arizona,61,West,4,0.1437113,0.121068066553474,29525.61146444,0.092,0.8116618,0.0257446741253362
1985,AZ,Arizona,61,West,4,0.1446031,0.121928972519115,30481.795965874,0.095,0.8161903,0.0258387602221441
1986,AZ,Arizona,61,West,4,0.1454948,0.122756025666025,31569.107359662,0.083,0.8207188,0.0259291466354701
1987,AZ,Arizona,61,West,4,0.1463865,0.123551184249619,31703.11017453,0.062,0.8252473,0.0260160473777804
1988,AZ,Arizona,61,West,4,0.1472782,0.124316258345792,31888.102897292,0.07,0.8297758,0.0260996602673995
1989,AZ,Arizona,61,West,4,0.1481699,0.125052923606467,31918.926469881,0.074,0.8343043,0.0261801684318181
1990,AZ,Arizona,61,West,4,0.1490617,0.125762733510766,31198.473354796,0.079,0.8749723,0.0262577416465899
1991,AZ,Arizona,61,West,4,0.1472235,0.128727211134888,30580.761678306,0.078,0.8756419,0.0265599722638243
1992,AZ,Arizona,61,West,4,0.1453854,0.131573296208504,30626.380554693,0.074,0.8763114,0.0268501326757301
1993,AZ,Arizona,61,West,4,0.1435473,0.134307942257267,30836.813834,0.074,0.876981,0.0271289317992283
1994,AZ,Arizona,61,West,4,0.1417092,0.136937568729432,31594.270136715,0.081,0.8776505,0.0273970241016669
1995,AZ,Arizona,61,West,4,0.139871,0.139468111305734,32028.399597446,0.082,0.87832,0.0276550147299484
1996,AZ,Arizona,61,West,4,0.1380329,0.141905066627413,32587.193914344,0.059,0.8789896,0.0279034640705845
1997,AZ,Arizona,61,West,4,0.1361948,0.144253532151806,33492.49570044,0.071,0.8796592,0.0281428918130022
1998,AZ,Arizona,61,West,4,0.1343566,0.146518241743693,35136.6796921,0.065,0.8803287,0.0283737805781065
1999,AZ,Arizona,61,West,4,0.1325185,0.148703597525358,35548.281976116,0.069,0.8809983,0.0285965791654175
2000,AZ,Arizona,61,West,4,0.1306804,0.150813698436284,36547.691072679,0.066,0.8816678,0.0288117054647515
2001,AZ,Arizona,61,West,4,0.1356864,0.154675097830876,36429.15154282,0.061,0.8833109,0.0298174177422396
2002,AZ,Arizona,61,West,4,0.1406923,0.158441495616397,36353.67482583,0.057,0.8849539,0.0307983865848071
2003,AZ,Arizona,61,West,4,0.1456983,0.162116355160522,36650.28039816,0.052,0.8865969,0.0317555140362557
2004,AZ,Arizona,61,West,4,0.1507043,0.165702973505266,37920.21055065,0.063,0.88824,0.0326896588204044
2005,AZ,Arizona,61,West,4,0.1557103,0.169204491233112,39355.987173019,0.061,0.889883,0.0336016389107493
2006,AZ,Arizona,61,West,4,0.1607162,0.172623901639093,40970.081411424,0.077,0.891526,0.0344922339193573
2007,AZ,Arizona,61,West,4,0.1657222,0.175964059265105,41071.195379083,0.088,0.8931691,0.0353621873196534
2008,AZ,Arizona,61,West,4,0.1707282,0.179227687847627,39715.481473632,0.088,0.8948121,0.0362122085164249
2009,AZ,Arizona,61,West,4,0.1757342,0.182417387725327,37632.25023877,0.066,0.8964552,0.0370429747751542
2010,AZ,Arizona,61,West,4,0.1807401,0.18553564274891,37157.547342495,0.064,0.8980982,0.0378551330217085
2011,AZ,Arizona,61,West,4,0.1807401,0.192899696592343,37590.553320975,0.06,0.8980982,0.0386442526383705
2012,AZ,Arizona,61,West,4,0.1807401,0.200115249535768,37977.392239392,0.052,0.8980982,0.0394174591485047
2013,AZ,Arizona,61,West,4,0.1807401,0.207186748664792,37363.012446807,0.05,0.8980982,0.0401752290943205
2014,AZ,Arizona,61,West,4,0.1807401,0.214118465253666,37939.98045552,0.053,0.8980982,0.0409180201783781
2015,AZ,Arizona,61,West,4,0.1807401,0.220914503368427,39060,0.052,0.8980982,0.0416462721854874
1930,CA,California,71,West,6,0.025068,0.0376881921724671,12617.25227497,,0.732854,0.0206977028147503
1931,CA,California,71,West,6,0.0265615,0.0376881921724671,11741.69743104,,0.7305399,0.0206977028147504
1932,CA,California,71,West,6,0.0280549,0.0376881921724671,10103.4983948,,0.7282259,0.0206977028147504
1933,CA,California,71,West,6,0.0295483,0.0376881921724671,10009.41022908,,0.7259118,0.0206977028147503
1934,CA,California,71,West,6,0.0310417,0.0376881921724671,10701.1406711,,0.7235978,0.0206977028147503
1935,CA,California,71,West,6,0.0325351,0.0376881921724671,11504.83978175,,0.7212837,0.0206977028147503
1936,CA,California,71,West,6,0.0340285,0.0376881921724671,13249.07978121,,0.7189696,0.0206977028147503
1937,CA,California,71,West,6,0.0355219,0.0376881921724671,13200.53013978,,0.7166556,0.0206977028147503
1938,CA,California,71,West,6,0.0370153,0.0376881921724671,13111.5787218,,0.7143415,0.0206977028147504
1939,CA,California,71,West,6,0.0385087,0.0376881921724671,13487.80193943,,0.7120274,0.0206977028147504
1940,CA,California,71,West,6,0.0400021,0.0376881921724671,14491.89656776,,0.7097134,0.0206977028147503
1941,CA,California,71,West,6,0.0414955,0.0375724483886189,16687.9316304,,0.7194074,0.0237601595645144
1942,CA,California,71,West,6,0.0429889,0.0374676790751568,19252.178411,,0.7291015,0.0265322435634354
1943,CA,California,71,West,6,0.0444823,0.0373723940317854,21769.94294118,,0.7387956,0.02905338391778
1944,CA,California,71,West,6,0.0459757,0.0372853611766487,21762.47,,0.7484897,0.0313561801959286
1945,CA,California,71,West,6,0.0474692,0.0372055529798485,21344.69760931,,0.7581837,0.0334678197401987
1946,CA,California,71,West,6,0.0489626,0.0371321057051287,20748.10354065,,0.7678778,0.0354111560882861
1947,CA,California,71,West,6,0.050456,0.0370642880237012,18344.90322452,,0.7775719,0.0372055394178778
1948,CA,California,71,West,6,0.0519494,0.0370014765787634,17761.52290374,,0.787266,0.0388674630833785
1949,CA,California,71,West,6,0.0534428,0.0369431367688055,17826.06848741,,0.79696,0.0404110720690651
1950,CA,California,71,West,6,0.0549362,0.0368888074940368,19049.87257173,,0.8066541,0.0418485665823207
1951,CA,California,71,West,6,0.0550964,0.0424552303371152,19654.178924072,,0.8123472,0.0426623935066736
1952,CA,California,71,West,6,0.0552566,0.0479088632779807,20508.678528648,,0.8180404,0.0434597302250534
1953,CA,California,71,West,6,0.0554168,0.0532531000497684,20727.891199665,,0.8237336,0.0442410729109412
1954,CA,California,71,West,6,0.055577,0.0584911995856527,20379.937583196,,0.8294268,0.0450068980296786
1955,CA,California,71,West,6,0.0557372,0.0636262926459014,21826.78940188,,0.83512,0.0457576633073622
1956,CA,California,71,West,6,0.0558974,0.0686613880577772,22534.042720284,,0.8408132,0.0464938086431348
1957,CA,California,71,West,6,0.0560576,0.0735993785944179,22537.701920976,,0.8465063,0.0472157569686946
1958,CA,California,71,West,6,0.0562178,0.0784430465168318,22102.450346515,,0.8521995,0.0479239150585506
1959,CA,California,71,West,6,0.056378,0.0831950688013177,23082.686528226,,0.8578927,0.0486186742942864
1960,CA,California,71,West,6,0.0565382,0.0878580220729463,23381.40675652,0.33,0.8635858,0.0493004113858495
1961,CA,California,71,West,6,0.0566984,0.0872876580437634,23614.503111693,0.33,0.8680815,0.0507951864005725
1962,CA,California,71,West,6,0.0568586,0.0867269693972525,24337.407847333,0.33,0.8725771,0.0522646047666712
1963,CA,California,71,West,6,0.0570188,0.0861757120111521,24817.07411838,0.33,0.8770726,0.0537093062647738
1964,CA,California,71,West,6,0.057179,0.0856336499073932,25819.561579229,0.33,0.8815683,0.0551299093317091
1965,CA,California,71,West,6,0.0573392,0.0851005549152844,26493.233554326,0.322,0.8860639,0.0565270119432111
1966,CA,California,71,West,6,0.0574994,0.0845762063512744,27593.460616632,0.315,0.8905594,0.0579011924531756
1967,CA,California,71,West,6,0.0576596,0.0840603907143497,28300.11365162,0.315,0.8950551,0.0592530103919452
1968,CA,California,71,West,6,0.0578198,0.0835529013961825,29422.79999856,0.316,0.8995507,0.0605830072259354
1969,CA,California,71,West,6,0.05798,0.0830535384052022,30198.678256908,0.31,0.9040462,0.0618917070807702
1970,CA,California,71,West,6,0.0581402,0.0825621081038178,30335.732525722,0.305,0.9085419,0.0631796174299547
1971,CA,California,71,West,6,0.0599213,0.0855252137699117,30490.33506205,0.295,0.9089832,0.0645066223127968
1972,CA,California,71,West,6,0.0617024,0.0884793498512113,32053.997632174,0.286,0.9094245,0.0658296102336536
1973,CA,California,71,West,6,0.0634835,0.0914245570137649,32648.557929636,0.269,0.9098659,0.067148599404513
1974,CA,California,71,West,6,0.0652646,0.0943608756781643,32317.003530598,0.285,0.9103072,0.0684636079274371
1975,CA,California,71,West,6,0.0670457,0.097288346021394,32186.732378476,0.246,0.9107485,0.0697746537953903
1976,CA,California,71,West,6,0.0688268,0.100207007978664,33136.559492445,0.227,0.9111898,0.0710817548930599
1977,CA,California,71,West,6,0.0706079,0.103116901245224,33878.568546454,0.257,0.9116311,0.0723849289976693
1978,CA,California,71,West,6,0.072389,0.106018065278167,35101.781469016,0.262,0.9120725,0.0736841937797841
1979,CA,California,71,West,6,0.07417,0.108910539298207,35102.02182144,0.26,0.9125138,0.0749795668041107
1980,CA,California,71,West,6,0.0759511,0.111794362291452,34304.183763178,0.244,0.9085419,0.0762710655302878
1981,CA,California,71,West,6,0.0760547,0.114908611043731,34230.57399636,0.228,0.9089832,0.0765318391132309
1982,CA,California,71,West,6,0.0761582,0.11798333239765,33727.64190638,0.226,0.9094245,0.0767893028445486
1983,CA,California,71,West,6,0.0762618,0.121019274155866,34595.91512019,0.223,0.9098659,0.0770435193419678
1984,CA,California,71,West,6,0.0763653,0.12401716537608,36189.00566112,0.216,0.9103072,0.0772945496535949
1985,CA,California,71,West,6,0.0764688,0.126977716954724,36933.680659041,0.207,0.9107485,0.0775424533067909
1986,CA,California,71,West,6,0.0765724,0.129901622188975,38002.734869937,0.203,0.9111898,0.077787288355232
1987,CA,California,71,West,6,0.0766759,0.132789557318018,38579.941443714,0.198,0.9116311,0.0780291114242327
1988,CA,California,71,West,6,0.0767794,0.135642182044464,39281.109914822,0.188,0.9120725,0.0782679777544072
1989,CA,California,71,West,6,0.076883,0.138460140036754,39329.530573344,0.194,0.9125138,0.0785039412437382
1990,CA,California,71,West,6,0.0769865,0.141244059413357,38978.143820506,0.188,0.926455,0.0787370544881219
1991,CA,California,71,West,6,0.076983,0.146414813109082,37978.406809728,0.187,0.9282687,0.0782461226905085
1992,CA,California,71,West,6,0.0769795,0.151597468537161,38253.834258948,0.186,0.9300824,0.077754060895374
1993,CA,California,71,West,6,0.076976,0.156792066836984,37666.84004702,0.185,0.9318962,0.0772608651967818
1994,CA,California,71,West,6,0.0769724,0.161998649337767,37639.643010255,0.183,0.9337099,0.0767665316707729
1995,CA,California,71,West,6,0.0769689,0.16721725755964,38250.873463105,0.181,0.9355236,0.076271056375262
1996,CA,California,71,West,6,0.0769654,0.172447933214754,39102.51782277,0.169,0.9373373,0.0757744353499324
1997,CA,California,71,West,6,0.0769619,0.177690718208395,40089.099681651,0.164,0.939151,0.0752766646161308
1998,CA,California,71,West,6,0.0769584,0.182945654640098,42362.062964325,0.165,0.9409648,0.0747777401767609
1999,CA,California,71,West,6,0.0769549,0.188212784804778,43623.362958084,0.169,0.9427785,0.0742776580161762
2000,CA,California,71,West,6,0.0769513,0.193492151193862,45959.550808113,0.164,0.9445922,0.0737764141000726
2001,CA,California,71,West,6,0.0807075,0.199164380569806,45624.768745271,0.168,0.9450856,0.0733386522511141
2002,CA,California,71,West,6,0.0844637,0.204802666082542,45202.941956322,0.182,0.945579,0.0729035100649608
2003,CA,California,71,West,6,0.0882199,0.210407311514391,45585.44508076,0.171,0.9460724,0.0724709640968079
2004,CA,California,71,West,6,0.0919761,0.215978617033501,46730.8689613,0.167,0.9465658,0.0720409911807793
2005,CA,California,71,West,6,0.0957322,0.221516879247437,47386.409545706,0.167,0.9470592,0.0716135684257913
2006,CA,California,71,West,6,0.0994884,0.227022391255821,49017.608020159,0.158,0.9475526,0.0711886732114909
2007,CA,California,71,West,6,0.1032446,0.232495442702035,49362.252187914,0.169,0.948046,0.0707662831842644
2008,CA,California,71,West,6,0.1070008,0.237936319824021,48201.958915776,0.186,0.9485394,0.070346376253318
2009,CA,California,71,West,6,0.110757,0.24334530550418,45945.74825852,0.174,0.9490328,0.069928930586826
2010,CA,California,71,West,6,0.1145132,0.2487226793184,46098.836926797,0.178,0.9495262,0.0695139246081473
2011,CA,California,71,West,6,0.1145132,0.256521973826909,47260.308270564,0.174,0.9495262,0.0689522503885927
2012,CA,California,71,West,6,0.1145132,0.264218726985874,49153.407472176,0.174,0.9495262,0.0683979607898412
2013,CA,California,71,West,6,0.1145132,0.271814947834413,48963.727745625,0.167,0.9495262,0.0678509111288734
2014,CA,California,71,West,6,0.1145132,0.279312593269436,50044.33099536,0.166,0.9495262,0.0673109604777447
2015,CA,California,71,West,6,0.1145132,0.286713569726352,52651,0.161,0.9495262,0.0667779715425473
1930,CO,Colorado,62,West,8,0,0.0528735887511037,8146.57233502,,0.5019178,0.0108110134335901
1931,CO,Colorado,62,West,8,0.0032267,0.0528735887511037,7360.00157696,,0.5043174,0.0108110134335901
